Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 09/13  22:00:00,1.575479199,0.029948534,0,0,0.10760205,0.034057244,0.141659294,0.034057244,0.430126043,0.092660575,0.216471391,0.434797659,0.243120237
 09/13  23:00:00,1.080699857,0.026024719,0,0,0,0,0,0,0.299784835,0.064581605,0.146949065,0.377831075,0.174909278
 09/13  24:00:00,0.881906106,0.021526406,0,0,0.127627527,0.041024598,0.168652125,0.041024598,0.15206473,0.032758793,0.097916052,0.31252385,0.101346556
 09/14  01:00:00,0.718422642,0.01982015,0,0,0.115356668,0.037077062,0.152433729,0.037077062,0.09123887,0.019655272,0.083492376,0.287752144,0.06720625
 09/14  02:00:00,0.644901259,0.019590351,0,0,0.106090443,0.033595217,0.13968566,0.033595217,0.0608259,0.013103516,0.071684567,0.284415887,0.05854173
 09/14  03:00:00,0.621600142,0.019314593,0,0,0.095187907,0.030136365,0.125324272,0.030136365,0.0608259,0.013103516,0.064195101,0.280412379,0.061094976
 09/14  04:00:00,0.637255158,0.018584981,0,0,0.087991774,0.02784539,0.115837164,0.02784539,0.0608259,0.013103516,0.073535988,0.269819764,0.087488827
 09/14  05:00:00,0.816469842,0.020739345,0,0,0.097634929,0.030883581,0.12851851,0.030883581,0.065170612,0.01403948,0.085363135,0.30109717,0.205636935
 09/14  06:00:00,1.249929765,0.023962274,0,0,0.13419878,0.04242109,0.17661987,0.04242109,0.1216518,0.026207024,0.135604735,0.347888171,0.425314165
 09/14  07:00:00,1.553916411,0.025461712,0,0,0.137884748,0.043555916,0.181440664,0.043555916,0.230269486,0.049606155,0.208909382,0.369657246,0.482389477
 09/14  08:00:00,1.472906134,0.021526406,0,0,0.135151196,0.04267408,0.177825275,0.04267408,0.191167148,0.041182474,0.269481251,0.31252385,0.464082136
 09/14  09:00:00,1.319595172,0.018320713,0,0,0.134805013,0.041871045,0.176676058,0.041871045,0.095583574,0.020591237,0.330413434,0.265983068,0.413703801
 09/14  10:00:00,1.234789255,0.018751585,0,0,0.11738787,0.036446393,0.153834263,0.036446393,0.073860021,0.015911411,0.346380073,0.27223855,0.355920938
 09/14  11:00:00,1.249603282,0.01875733,0,0,0.156836957,0.047866013,0.20470297,0.047866013,0.073860021,0.015911411,0.360615076,0.272321956,0.305547849
 09/14  12:00:00,1.22038731,0.018441357,0,0,0.176189923,0.053759508,0.229949432,0.053759508,0.073860021,0.015911411,0.350008239,0.267734603,0.266279605
 09/14  13:00:00,1.294017094,0.019079049,0,0,0.268529452,0.078977993,0.347507444,0.078977993,0.073860021,0.015911411,0.319023623,0.276992716,0.244077879
 09/14  14:00:00,1.347145106,0.020153358,0,0,0.334424031,0.098338378,0.43276241,0.098338378,0.073860021,0.015911411,0.294229244,0.292589716,0.221148305
 09/14  15:00:00,1.320287929,0.021273628,0,0,0.287475354,0.091812129,0.379287482,0.091812129,0.073860021,0.015911411,0.301025881,0.308853967,0.224705167
 09/14  16:00:00,1.509568952,0.025162973,0,0,0.328254799,0.103357213,0.431612012,0.103357213,0.082549461,0.017783343,0.342616945,0.365320113,0.253043078
 09/14  17:00:00,1.814214164,0.030568991,0,0,0.360130034,0.111650822,0.471780856,0.111650822,0.1216518,0.026207024,0.418947459,0.443805552,0.315177473
 09/14  18:00:00,2.086280685,0.033188698,0,0,0.40244087,0.124751887,0.527192757,0.124751887,0.225924782,0.04867019,0.3820837,0.481838879,0.373926377
 09/14  19:00:00,2.222686065,0.034257262,0,0,0.386130018,0.121549942,0.50767996,0.121549942,0.412747226,0.0889167,0.314732295,0.497352473,0.384613411
 09/14  20:00:00,2.41801389,0.035434981,0,0,0.384382446,0.121001785,0.505384232,0.121001785,0.616948407,0.132907068,0.281807005,0.514450789,0.349872391
 09/14  21:00:00,2.262522628,0.034607705,0,0,0.358564904,0.112879608,0.471444512,0.112879608,0.573501364,0.123547422,0.266994745,0.502440265,0.307950319
 09/14  22:00:00,1.837661811,0.029948534,0,0,0.306390535,0.096457563,0.402848098,0.096457563,0.430126043,0.092660575,0.216471391,0.434797659,0.244114045
 09/14  23:00:00,1.408102607,0.026024719,0,0,0.248509803,0.078236297,0.3267461,0.078236297,0.299784835,0.064581605,0.146949065,0.377831075,0.175565928
 09/14  24:00:00,0.945344679,0.021526406,0,0,0.176046416,0.055979952,0.232026368,0.055979952,0.15206473,0.032758793,0.097916052,0.31252385,0.101410886
 09/15  01:00:00,0.739406465,0.01982015,0,0,0.131328642,0.041929645,0.173258287,0.041929645,0.09123887,0.019655272,0.083492376,0.287752144,0.067365516
 09/15  02:00:00,0.643911367,0.019590351,0,0,0.105047768,0.033535041,0.13858281,0.033535041,0.0608259,0.013103516,0.071684567,0.284415887,0.058654688
 09/15  03:00:00,0.615407469,0.019314593,0,0,0.090208484,0.028796799,0.119005283,0.028796799,0.0608259,0.013103516,0.064195101,0.280412379,0.061221292
 09/15  04:00:00,0.626866742,0.018584981,0,0,0.079739148,0.025451868,0.105191016,0.025451868,0.0608259,0.013103516,0.073535988,0.269819764,0.087746559
 09/15  05:00:00,0.80370762,0.020739345,0,0,0.087132584,0.027808663,0.114941247,0.027808663,0.065170612,0.01403948,0.085363135,0.30109717,0.206451975
 09/15  06:00:00,1.238420139,0.023962274,0,0,0.123756716,0.039491881,0.163248597,0.039491881,0.1216518,0.026207024,0.135604735,0.347888171,0.427175812
 09/15  07:00:00,1.527757778,0.025461712,0,0,0.116073997,0.037033568,0.153107565,0.037033568,0.230269486,0.049606155,0.208909382,0.369657246,0.484563942
 09/15  08:00:00,1.453841435,0.021526406,0,0,0.118757948,0.037886696,0.156644644,0.037886696,0.191167148,0.041182474,0.269481251,0.31252385,0.466198068
 09/15  09:00:00,1.279553306,0.018320713,0,0,0.102148921,0.032585031,0.134733952,0.032585031,0.095583574,0.020591237,0.330413434,0.265983068,0.415604041
 09/15  10:00:00,1.180910424,0.018751585,0,0,0.074797842,0.023525703,0.098323544,0.023525703,0.073860021,0.015911411,0.346380073,0.27223855,0.357552825
 09/15  11:00:00,1.195111409,0.01875733,0,0,0.113221662,0.035606417,0.148828079,0.035606417,0.073860021,0.015911411,0.360615076,0.272321956,0.306930867
 09/15  12:00:00,1.183632805,0.018441357,0,0,0.146605085,0.045401423,0.192006509,0.045401423,0.073860021,0.015911411,0.350008239,0.267734603,0.267468023
 09/15  13:00:00,1.199507146,0.019079049,0,0,0.193108831,0.058822973,0.251931804,0.058822973,0.073860021,0.015911411,0.319023623,0.276992716,0.245143572
 09/15  14:00:00,1.213143217,0.020153358,0,0,0.228275289,0.069535862,0.297811152,0.069535862,0.073860021,0.015911411,0.294229244,0.292589716,0.222097675
 09/15  15:00:00,1.283026993,0.021273628,0,0,0.261430006,0.079636171,0.341066177,0.079636171,0.073860021,0.015911411,0.301025881,0.308853967,0.225665537
 09/15  16:00:00,1.475136208,0.025162973,0,0,0.303600552,0.092482979,0.396083532,0.092482979,0.082549461,0.017783343,0.342616945,0.365320113,0.254138815
 09/15  17:00:00,1.816868579,0.030568991,0,0,0.362602528,0.110457285,0.473059813,0.110457285,0.1216518,0.026207024,0.418947459,0.443805552,0.316552931
 09/15  18:00:00,2.074362916,0.033188698,0,0,0.392192627,0.121460299,0.513652926,0.121460299,0.225924782,0.04867019,0.3820837,0.481838879,0.375548438
 09/15  19:00:00,2.248080094,0.034257262,0,0,0.40575813,0.125661048,0.531419178,0.125661048,0.412747226,0.0889167,0.314732295,0.497352473,0.386268222
 09/15  20:00:00,2.461589876,0.035434981,0,0,0.418000685,0.129452276,0.547452962,0.129452276,0.616948407,0.132907068,0.281807005,0.514450789,0.351379646
 09/15  21:00:00,2.283517958,0.034607705,0,0,0.373626354,0.11748977,0.491116124,0.11748977,0.573501364,0.123547422,0.266994745,0.502440265,0.309274038
 09/15  22:00:00,1.848371926,0.029948534,0,0,0.313854721,0.09869334,0.412548061,0.09869334,0.430126043,0.092660575,0.216471391,0.434797659,0.245124197
 09/15  23:00:00,1.377120463,0.026024719,0,0,0.223748525,0.071346984,0.29509551,0.071346984,0.299784835,0.064581605,0.146949065,0.377831075,0.176234374
 09/15  24:00:00,0.911523347,0.021526406,0,0,0.150043166,0.047844851,0.197888017,0.047844851,0.15206473,0.032758793,0.097916052,0.31252385,0.101727905
 09/16  01:00:00,0.710087234,0.01982015,0,0,0.10357105,0.033026384,0.136597433,0.033026384,0.09123887,0.019655272,0.0874394,0.287752144,0.070760115
 09/16  02:00:00,0.584370844,0.019590351,0,0,0.055844007,0.018032354,0.073876361,0.018032354,0.0608259,0.013103516,0.074295805,0.284415887,0.061209375
 09/16  03:00:00,0.5402349,0.019314593,0,0,0.030020506,0.009693969,0.039714475,0.009693969,0.0608259,0.013103516,0.065560505,0.280412379,0.063974126
 09/16  04:00:00,0.529979064,0.018584981,0,0,0,0,0,0,0.0608259,0.013103516,0.076207143,0.269819764,0.093378742
 09/16  05:00:00,0.709551491,0.020739345,0,0,0,0,0,0,0.065170612,0.01403948,0.089459828,0.30109717,0.223140401
 09/16  06:00:00,1.124160814,0.023962274,0,0,0,0,0,0,0.1216518,0.026207024,0.146230247,0.347888171,0.465539571
 09/16  07:00:00,1.485802361,0.025461712,0,0,0.033403325,0.010786562,0.044189887,0.010786562,0.230269486,0.049606155,0.230070744,0.369657246,0.530364842
 09/16  08:00:00,1.431398221,0.021526406,0,0,0.041699312,0.013112547,0.054811859,0.013112547,0.191167148,0.041182474,0.301918552,0.31252385,0.513150338
 09/16  09:00:00,1.309770211,0.018320713,0,0,0.059054912,0.018289269,0.077344181,0.018289269,0.095583574,0.020591237,0.375444493,0.265983068,0.458179658
 09/16  10:00:00,1.444611026,0.018751585,0,0,0.212472417,0.062433452,0.274905869,0.062433452,0.073860021,0.015911411,0.397296302,0.27223855,0.393754874
 09/16  11:00:00,1.54663793,0.01875733,0,0,0.325908162,0.092045029,0.41795319,0.092045029,0.073860021,0.015911411,0.413103835,0.272321956,0.336843516
 09/16  12:00:00,1.64278252,0.018441357,0,0,0.450301375,0.12720767,0.577509045,0.12720767,0.073860021,0.015911411,0.397818745,0.267734603,0.293304695
 09/16  13:00:00,1.829701422,0.019079049,0,0,0.63924818,0.176842147,0.816090327,0.176842147,0.073860021,0.015911411,0.362611656,0.276992716,0.267591292
 09/16  14:00:00,2.126827974,0.020153358,0,0,0.910860378,0.241160304,1.152020681,0.241160304,0.073860021,0.015911411,0.333354816,0.292589716,0.24244733
 09/16  15:00:00,2.397047115,0.021273628,0,0,1.105089316,0.292561836,1.397651152,0.292561836,0.073860021,0.015911411,0.338084853,0.308853967,0.246041711
 09/16  16:00:00,2.721435518,0.025162973,0,0,1.250249521,0.331010771,1.581260292,0.331010771,0.082549461,0.017783343,0.378534864,0.365320113,0.279343445
 09/16  17:00:00,3.073604371,0.030568991,0,0,1.303147415,0.360460424,1.663607839,0.360460424,0.1216518,0.026207024,0.454299389,0.443805552,0.347388767
 09/16  18:00:00,3.212238675,0.033188698,0,0,1.235179732,0.341621793,1.576801525,0.341621793,0.225924782,0.04867019,0.416394015,0.481838879,0.415965283
 09/16  19:00:00,3.100063998,0.034257262,0,0,1.007681672,0.296172482,1.303854154,0.296172482,0.412747226,0.0889167,0.34897705,0.497352473,0.431572395
 09/16  20:00:00,3.104506447,0.035434981,0,0,0.856271856,0.256333959,1.112605815,0.256333959,0.616948407,0.132907068,0.316662375,0.514450789,0.394287993
 09/16  21:00:00,2.870193566,0.034607705,0,0,0.777848026,0.228531124,1.00637915,0.228531124,0.573501364,0.123547422,0.302601603,0.502440265,0.345079762
 09/16  22:00:00,2.341042346,0.029948534,0,0,0.655958438,0.192710392,0.848668831,0.192710392,0.430126043,0.092660575,0.244764603,0.434797659,0.273380636
 09/16  23:00:00,1.782938943,0.026024719,0,0,0.513818145,0.153786489,0.667604635,0.153786489,0.299784835,0.064581605,0.16248391,0.377831075,0.194008883
 09/16  24:00:00,1.249552482,0.021526406,0,0,0.402301235,0.120406684,0.522707919,0.120406684,0.15206473,0.032758793,0.104489735,0.31252385,0.108363456
 09/17  01:00:00,0.973119058,0.01982015,0,0,0.306178463,0.093266503,0.399444966,0.093266503,0.09123887,0.019655272,0.0874394,0.287752144,0.070944406
 09/17  02:00:00,0.813097284,0.019590351,0,0,0.23094994,0.071521843,0.302471783,0.071521843,0.0608259,0.013103516,0.074295805,0.284415887,0.061340393
 09/17  03:00:00,0.750902822,0.019314593,0,0,0.191066083,0.059170331,0.250236414,0.059170331,0.0608259,0.013103516,0.065560505,0.280412379,0.064120109
 09/17  04:00:00,0.72840808,0.018584981,0,0,0.150740304,0.047400945,0.19814125,0.047400945,0.0608259,0.013103516,0.076207143,0.269819764,0.093666508
 09/17  05:00:00,0.921195645,0.020739345,0,0,0.160910234,0.049831666,0.2107419,0.049831666,0.065170612,0.01403948,0.089459828,0.30109717,0.224042654
 09/17  06:00:00,1.340549121,0.023962274,0,0,0.163053122,0.051273559,0.214326681,0.051273559,0.1216518,0.026207024,0.146230247,0.347888171,0.467601198
 09/17  07:00:00,1.696006232,0.025461712,0,0,0.191681285,0.06027729,0.251958575,0.06027729,0.230269486,0.049606155,0.230070744,0.369657246,0.532800026
 09/17  08:00:00,1.612231904,0.021526406,0,0,0.178057263,0.055147117,0.23320438,0.055147117,0.191167148,0.041182474,0.301918552,0.31252385,0.5155915
 09/17  09:00:00,1.451612293,0.018320713,0,0,0.166314708,0.050669566,0.216984275,0.050669566,0.095583574,0.020591237,0.375444493,0.265983068,0.460381646
 09/17  10:00:00,1.379331004,0.018751585,0,0,0.159221024,0.048511931,0.207732955,0.048511931,0.073860021,0.015911411,0.397296302,0.27223855,0.395647765
 09/17  11:00:00,1.43062389,0.01875733,0,0,0.232123248,0.068214424,0.300337671,0.068214424,0.073860021,0.015911411,0.413103835,0.272321956,0.338444995
 09/17  12:00:00,1.482448829,0.018441357,0,0,0.322768563,0.093028092,0.415796656,0.093028092,0.073860021,0.015911411,0.397818745,0.267734603,0.294683394
 09/17  13:00:00,1.572263824,0.019079049,0,0,0.434656755,0.12276449,0.557421246,0.12276449,0.073860021,0.015911411,0.362611656,0.276992716,0.268822776
 09/17  14:00:00,1.737909972,0.020153358,0,0,0.596912169,0.165091979,0.762004148,0.165091979,0.073860021,0.015911411,0.333354816,0.292589716,0.24354586
 09/17  15:00:00,1.935404008,0.021273628,0,0,0.732340551,0.202558789,0.93489934,0.202558789,0.073860021,0.015911411,0.338084853,0.308853967,0.247150416
 09/17  16:00:00,2.286695857,0.025162973,0,0,0.901311574,0.243938211,1.145249785,0.243938211,0.082549461,0.017783343,0.378534864,0.365320113,0.280614291
 09/17  17:00:00,2.774259121,0.030568991,0,0,1.06744635,0.295230588,1.362676938,0.295230588,0.1216518,0.026207024,0.454299389,0.443805552,0.348974418
 09/17  18:00:00,2.898495544,0.033188698,0,0,0.978953383,0.282220781,1.261174164,0.282220781,0.225924782,0.04867019,0.416394015,0.481838879,0.417849514
 09/17  19:00:00,2.94859461,0.034257262,0,0,0.889111649,0.261333205,1.150444854,0.261333205,0.412747226,0.0889167,0.34897705,0.497352473,0.433512308
 09/17  20:00:00,3.001619952,0.035434981,0,0,0.773464624,0.234477268,1.007941892,0.234477268,0.616948407,0.132907068,0.316662375,0.514450789,0.396065421
 09/17  21:00:00,2.699883295,0.034607705,0,0,0.637160812,0.197352616,0.834513428,0.197352616,0.573501364,0.123547422,0.302601603,0.502440265,0.346635214
 09/17  22:00:00,2.180027465,0.029948534,0,0,0.524132119,0.162331113,0.686463232,0.162331113,0.430126043,0.092660575,0.244764603,0.434797659,0.274571353
 09/17  23:00:00,1.685115007,0.026024719,0,0,0.436136369,0.132862502,0.568998871,0.132862502,0.299784835,0.064581605,0.16248391,0.377831075,0.194790711
 09/17  24:00:00,1.141426645,0.021526406,0,0,0.316270361,0.09794858,0.414218941,0.09794858,0.15206473,0.032758793,0.104489735,0.31252385,0.108726597
 09/18  01:00:00,0.848356013,0.01982015,0,0,0.213601568,0.068111905,0.281713473,0.068111905,0.09123887,0.019655272,0.083492376,0.287752144,0.067859878
 09/18  02:00:00,0.743354808,0.019590351,0,0,0.180815939,0.056859928,0.237675868,0.056859928,0.0608259,0.013103516,0.071684567,0.284415887,0.059005072
 09/18  03:00:00,0.699437485,0.019314593,0,0,0.154164251,0.048478534,0.202642785,0.048478534,0.0608259,0.013103516,0.064195101,0.280412379,0.061613805
 09/18  04:00:00,0.697537822,0.018584981,0,0,0.133180614,0.041880243,0.175060856,0.041880243,0.0608259,0.013103516,0.073535988,0.269819764,0.088547799
 09/18  05:00:00,0.875871365,0.020739345,0,0,0.140414978,0.044156305,0.184571283,0.044156305,0.065170612,0.01403948,0.085363135,0.30109717,0.208985684
 09/18  06:00:00,1.313423326,0.023962274,0,0,0.176849409,0.055615561,0.23246497,0.055615561,0.1216518,0.026207024,0.135604735,0.347888171,0.432962626
 09/18  07:00:00,1.609581624,0.025461712,0,0,0.17358214,0.054589972,0.228172112,0.054589972,0.230269486,0.049606155,0.208909382,0.369657246,0.491323242
 09/18  08:00:00,1.526885276,0.021526406,0,0,0.169730811,0.0533796,0.223110411,0.0533796,0.191167148,0.041182474,0.269481251,0.31252385,0.472776142
 09/18  09:00:00,1.359865501,0.018320713,0,0,0.159677601,0.049460942,0.209138543,0.049460942,0.095583574,0.020591237,0.330413434,0.265983068,0.421511644
 09/18  10:00:00,1.37164448,0.018751585,0,0,0.21765952,0.066325593,0.283985113,0.066325593,0.073860021,0.015911411,0.346380073,0.27223855,0.362625313
 09/18  11:00:00,1.368299113,0.01875733,0,0,0.243497631,0.074218876,0.317716507,0.074218876,0.073860021,0.015911411,0.360615076,0.272321956,0.311230142
 09/18  12:00:00,1.493138013,0.018441357,0,0,0.38471267,0.113102865,0.497815535,0.113102865,0.073860021,0.015911411,0.350008239,0.267734603,0.271164204
 09/18  13:00:00,1.563441478,0.019079049,0,0,0.475459831,0.137093034,0.612552864,0.137093034,0.073860021,0.015911411,0.319023623,0.276992716,0.248456843
 09/18  14:00:00,1.555150031,0.020153358,0,0,0.492147435,0.144718282,0.636865717,0.144718282,0.073860021,0.015911411,0.294229244,0.292589716,0.225049923
 09/18  15:00:00,1.658559485,0.021273628,0,0,0.55144956,0.162164269,0.713613829,0.162164269,0.073860021,0.015911411,0.301025881,0.308853967,0.228650376
 09/18  16:00:00,1.816265784,0.025162973,0,0,0.567061117,0.166745289,0.733806406,0.166745289,0.082549461,0.017783343,0.342616945,0.365320113,0.257545516
 09/18  17:00:00,2.159662872,0.030568991,0,0,0.627167656,0.184414392,0.811582048,0.184414392,0.1216518,0.026207024,0.418947459,0.443805552,0.320824989
 09/18  18:00:00,2.379528892,0.033188698,0,0,0.62886626,0.184911178,0.813777437,0.184911178,0.225924782,0.04867019,0.3820837,0.481838879,0.380589903
 09/18  19:00:00,2.484638893,0.034257262,0,0,0.587001469,0.175835981,0.76283745,0.175835981,0.412747226,0.0889167,0.314732295,0.497352473,0.391408749
 09/18  20:00:00,2.637410934,0.035434981,0,0,0.55071476,0.167877243,0.718592003,0.167877243,0.616948407,0.132907068,0.281807005,0.514450789,0.356061663
 09/18  21:00:00,2.466481828,0.034607705,0,0,0.513454212,0.156509946,0.669964158,0.156509946,0.573501364,0.123547422,0.266994745,0.502440265,0.313389874
 09/18  22:00:00,1.995953947,0.029948534,0,0,0.425223204,0.131762714,0.556985918,0.131762714,0.430126043,0.092660575,0.216471391,0.434797659,0.248268361
 09/18  23:00:00,1.544347884,0.026024719,0,0,0.351367623,0.108873019,0.460240641,0.108873019,0.299784835,0.064581605,0.146949065,0.377831075,0.178316664
 09/18  24:00:00,1.076029227,0.021526406,0,0,0.275915401,0.085489005,0.361404406,0.085489005,0.15206473,0.032758793,0.097916052,0.31252385,0.102717397
 09/19  01:00:00,0.865005068,0.01982015,0,0,0.227654923,0.070536818,0.298191741,0.070536818,0.09123887,0.019655272,0.083492376,0.287752144,0.068030665
 09/19  02:00:00,0.763091327,0.019590351,0,0,0.196429067,0.0608616,0.257290667,0.0608616,0.0608259,0.013103516,0.071684567,0.284415887,0.059126791
 09/19  03:00:00,0.707007097,0.019314593,0,0,0.15980343,0.050273665,0.210077095,0.050273665,0.0608259,0.013103516,0.064195101,0.280412379,0.061749107
 09/19  04:00:00,0.713547537,0.018584981,0,0,0.145133099,0.045661398,0.190794497,0.045661398,0.0608259,0.013103516,0.073535988,0.269819764,0.088823873
 09/19  05:00:00,0.890579904,0.020739345,0,0,0.15092136,0.047485031,0.198406391,0.047485031,0.065170612,0.01403948,0.085363135,0.30109717,0.209859115
 09/19  06:00:00,1.331731455,0.023962274,0,0,0.189232785,0.059545269,0.248778054,0.059545269,0.1216518,0.026207024,0.135604735,0.347888171,0.43495767
 09/19  07:00:00,1.631094121,0.025461712,0,0,0.188145918,0.059209106,0.247355024,0.059209106,0.230269486,0.049606155,0.208909382,0.369657246,0.493652827
 09/19  08:00:00,1.539930716,0.021526406,0,0,0.177898571,0.055989349,0.233887921,0.055989349,0.191167148,0.041182474,0.269481251,0.31252385,0.475044072
